query,time,httpCalls,serverTime,importTime,exportTime,errors
query_0,0.379658258,1,0.059370717,0.2124309539794922,0.0045299530029296875,0
query_10000,0.288878844,1,0.05330526,0.1957416534423828,0.008344650268554688,0
query_10001,0.376301923,1,0.071762945,0.40841102600097656,0.0073909759521484375,0
query_10002,0.258833706,1,0.046495883,0.2429485321044922,0.009059906005859375,0
query_10003,0.296218661,1,0.059010028,0.3101825714111328,0.008106231689453125,0
query_10004,0.274805284,1,0.051327522,0.27823448181152344,0.00858306884765625,0
query_10005,0.476656217,1,0.083038721,0.28133392333984375,0.008344650268554688,0
query_10006,0.335967682,1,0.046093854,0.1392364501953125,0.008344650268554688,0
query_10007,0.255078608,1,0.048773558,0.6198883056640625,0.008344650268554688,0
query_10008,0.262325479,1,0.04746876,0.3809928894042969,0.008344650268554688,0
query_10009,0.285760808,1,0.048543636,0.2524852752685547,0.008106231689453125,0
query_1000,0.271077638,1,0.049598023,0.2834796905517578,0.004291534423828125,0
query_10010,0.458699439,1,0.064970916,0.23555755615234375,0.008344650268554688,0
query_10011,0.684174309,1,0.120342926,0.6725788116455078,0.008344650268554688,0
query_10012,0.251831384,1,0.049336564,0.5476474761962891,0.0095367431640625,0
query_10013,0.260938562,1,0.045105561,0.09417533874511719,0.003814697265625,0
query_10014,0.249301703,1,0.044674322,0.21505355834960938,0.0045299530029296875,0
query_10015,0.28099732,1,0.047611996,0.24056434631347656,0.00858306884765625,0
query_10016,0.404552006,1,0.071983249,0.2739429473876953,0.00858306884765625,0
query_10017,0.258486915,1,0.056017132,0.5228519439697266,0.0095367431640625,0
query_10018,0.439682299,1,0.045813934,0.19359588623046875,0.003814697265625,0
query_10019,0.258117261,1,0.042329048,0.20122528076171875,0.003814697265625,0
query_1001,0.324110764,1,0.058267927,0.2460479736328125,0.007867813110351562,0
query_10020,1.953774468,17,0.09208636876470588,1.9644709194407743,1.6440643983728744,0
query_10021,0.514789375,1,0.103542385,0.24247169494628906,0.004291534423828125,0
query_10022,0.496654605,1,0.095448016,0.25177001953125,0.0064373016357421875,0
query_10023,0.257504398,1,0.048165717,0.3399848937988281,0.008821487426757812,0
query_10024,0.260385528,1,0.055772832,0.38433074951171875,0.007867813110351562,0
query_10025,0.250846453,1,0.051962413,0.5888938903808594,0.007867813110351562,0
query_10026,0.264420434,1,0.055232666,0.19407272338867188,0.00858306884765625,0
query_10027,0.575485515,2,0.096196501,0.5664825439453125,0.5154609680175781,0
query_10028,0.254653868,1,0.044871193,0.14352798461914062,0.0054836273193359375,0
query_10029,0.384092654,1,0.057990284,0.2613067626953125,0.00762939453125,0
query_1002,0.243027055,1,0.04790314,0.3554821014404297,0.00858306884765625,0
query_10030,0.2555259,1,0.047809643,0.41222572326660156,0.008821487426757812,0
query_10031,0.272350486,1,0.051237633,0.3228187561035156,0.008344650268554688,0
query_10032,0.329603386,1,0.068885454,0.8816719055175781,0.009059906005859375,0
query_10033,0.310945801,1,0.074875064,0.2522468566894531,0.007867813110351562,0
query_10034,0.313887741,1,0.061877225,0.2796649932861328,0.008821487426757812,0
query_10035,0.31483648,1,0.058767604,0.3795623779296875,0.010728836059570312,0
query_10036,0.305238664,1,0.06455863,0.38170814514160156,0.008106231689453125,0
