query,time,httpCalls,nbResults,errors
query_8220,0.377,1,2374,0
query_8221,0.046,1,2,0
query_8222,0.109,1,6191,0
query_8223,1.797,1,1899,0
query_8224,0.033,1,2,0
query_8225,0.058,1,311,0
query_8226,72.279,1,4207,0
query_8227,0.091,1,1910,0
query_8228,0.043,1,15,0
query_8229,71.02,1,2,0
query_822,0.406,1,19,0
query_8230,0.068,1,651,0
query_8231,12.978,1,11,0
query_8232,0.066,1,2,0
query_8233,0.039,1,3,0
query_8234,0.845,1,121,0
query_8235,1.96,1,56,0
query_8236,1.614,1,3546,0
query_8237,1.73,1,10483,0
query_8238,0.514,1,122,0
query_8239,0.066,1,6,0
query_823,113.186,1,2,0
query_8240,0.355,1,53,0
query_8241,0.036,1,13,0
query_8242,0.269,1,114,0
query_8243,113.808,1,76,0
query_8244,0.069,1,376,0
query_8245,0.39,1,48,0
query_8246,0.106,1,2589,0
query_8247,,0,0
query_8248,1.179,1,28380,0
query_8249,37.953,1,126,0
query_824,38.515,1,4260,0
query_8250,,0,0
query_8251,0.067,1,2,0
query_8252,1.907,1,3,0
query_8253,0.06,1,3,0
query_8254,0.13,1,308,0
query_8255,68.234,1,155,0
query_8256,0.05,1,36,0
query_8257,0.048,1,1350,0
query_8258,113.387,1,1048578,0
query_8259,0.165,1,44,0
query_825,0.314,1,5,0
query_8260,55.254,1,1048578,0
query_8261,64.998,1,37,0
query_8262,85.601,1,10,0
query_8263,0.201,1,5,0
query_8264,0.154,1,31,0
query_8265,0.059,1,2,0
query_8266,0.063,1,2,0
query_8267,89.271,1,1048578,0
query_8268,,0,0
query_8269,0.757,1,200,0
query_826,0.058,1,20,0
query_8270,0.194,1,31,0
query_8271,3.473,1,2560,0
query_8272,,0,0
query_8273,1.416,1,9,0
query_8274,0.093,1,11,0
query_8275,115.341,1,1048578,0
query_8276,0.261,1,137,0
query_8277,0.246,1,10,0
query_8278,,0,0
query_8279,0.462,1,2,0
query_827,0.066,1,28,0
query_8280,0.908,1,18744,0
query_8281,,0,0
query_8282,0.915,1,182,0
query_8283,55.755,1,2,0
query_8284,0.078,1,20,0
query_8285,0.03,1,195,0
query_8286,0.379,1,10197,0
query_8287,,0,0
query_8288,2.936,1,1043,0
query_8289,,0,0
query_828,3.919,1,10,0
query_8290,0.03,1,3,0
query_8291,0.053,1,10,0
query_8292,0.195,1,2,0
query_8293,68.877,1,2,0
query_8294,0.096,1,10,0
query_8295,0.03,1,2,0
query_8296,71.012,1,13,0
query_8297,0.057,1,2,0
query_8298,0.058,1,2,0
query_8299,0.049,1,3,0
query_829,0.569,1,2,0
query_82,0.081,1,380,0
query_8300,0.066,1,4,0
query_8301,0.052,1,5,0
query_8302,0.062,1,44,0
query_8303,,0,0
query_8304,8.427,1,240,0
query_8305,2.259,1,2,0
query_8306,62.487,1,128840,0
query_8307,0.025,1,3,0
query_8308,0.145,1,2,0
query_8309,113.031,1,2,0
query_830,0.056,1,2,0
query_8310,0.098,1,4207,0
query_8311,0.044,1,67,0
query_8312,0.616,1,140,0
query_8313,115.186,1,40,0
query_8314,,0,0
query_8315,2.339,1,3,0
query_8316,0.069,1,2,0
query_8317,0.121,1,906,0
query_8318,0.036,1,48,0
query_8319,0.588,1,3,0
query_831,36.507,1,13,0
query_8320,28.313,1,12604,0
query_8321,63.134,1,3,0
query_8322,0.117,1,2,0
query_8323,63.046,1,4,0
query_8324,0.028,1,3,0
query_8325,,0,0
query_8326,0.781,1,5589,0
query_8327,0.122,1,94,0
query_8328,0.186,1,8,0
query_8329,0.256,1,81,0
query_832,0.043,1,2,0
query_8330,0.242,1,2,0
query_8331,0.026,1,3,0
query_8332,0.052,1,404,0
query_8333,0.062,1,54,0
query_8334,0.177,1,2,0
query_8335,0.113,1,2,0
query_8336,104.176,1,1048578,0
query_8337,0.193,1,32,0
query_8338,0.098,1,1590,0
query_8339,0.561,1,6,0
query_833,1.447,1,12,0
query_8340,,0,0
query_8341,,0,0
query_8342,,0,0
query_8343,,0,0
query_8344,,0,0
query_8345,105.555,1,15334,0
query_8346,,0,0
query_8347,112.313,1,1048578,0
query_8348,0.221,1,412,0
query_8349,0.06,1,4,0
query_834,,0,0
query_8350,1.402,1,2,0
query_8351,0.285,1,3,0
query_8352,,0,0
query_8353,1.803,1,24537,0
query_8354,,0,0
query_8355,,0,0
query_8356,,0,0
query_8357,0.075,1,87,0
query_8358,0.069,1,53,0
query_8359,0.032,1,83,0
query_835,0.025,1,3,0
query_8360,,0,0
query_8361,0.313,1,1013,0
query_8362,0.355,1,3,0
query_8363,18.148,1,23,0
query_8364,0.077,1,101,0
query_8365,0.454,1,55,0
query_8366,,0,0
query_8367,2.357,1,175,0
query_8368,0.037,1,231,0
query_8369,0.041,1,41,0
query_836,0.059,1,88,0
query_8370,0.044,1,45,0
query_8371,0.357,1,23,0
query_8372,1.369,1,2,0
query_8373,0.087,1,615,0
query_8374,0.289,1,9375,0
query_8375,0.077,1,2,0
query_8376,0.183,1,9,0
query_8377,0.093,1,5,0
query_8378,52.145,1,512488,0
query_8379,,0,0
query_837,,0,0
query_8380,,0,0
query_8381,107.074,1,4,0
query_8382,58.738,1,48,0
query_8383,0.861,1,31,0
query_8384,0.23,1,2,0
query_8385,0.086,1,443,0
query_8386,0.197,1,2,0
query_8387,0.306,1,6,0
query_8388,0.11,1,2579,0
query_8389,110.727,1,1048578,0
query_838,0.119,1,49,0
query_8390,0.05,1,8,0
query_8391,0.051,1,3,0
query_8392,,0,0
query_8393,2.144,1,341,0
query_8394,0.105,1,54,0
