query,time,httpCalls,nbResults,errors
query_8047,0.258,1,906,0
query_8048,0.233,1,2,0
query_8049,0.089,1,119,0
query_804,0.274,1,4838,0
query_8050,1.627,1,54,0
query_8051,72.253,1,7,0
query_8052,0.104,1,1730,0
query_8053,64.698,1,618334,0
query_8054,6.106,1,834,0
query_8055,0.449,1,247,0
query_8056,13.172,1,5,0
query_8057,0.053,1,2,0
query_8058,0.337,1,16190,0
query_8059,2.254,1,2317,0
query_805,0.058,1,7,0
query_8060,3.321,1,4905,0
query_8061,0.035,1,51,0
query_8062,0.291,1,232,0
query_8063,0.079,1,5,0
query_8064,113.194,1,3,0
query_8065,0.434,1,4836,0
query_8066,0.216,1,46,0
query_8067,113.777,1,1439,0
query_8068,0.042,1,651,0
query_8069,0.06,1,2,0
query_806,0.156,1,88,0
query_8070,0.12,1,23,0
query_8071,69.918,1,1048578,0
query_8072,50.009,1,2,0
query_8073,38.432,1,1870,0
query_8074,38.594,1,2,0
query_8075,,0,0
query_8076,0.074,1,3,0
query_8077,1.986,1,28380,0
query_8078,0.059,1,3,0
query_8079,0.095,1,2,0
query_807,68.23,1,2,0
query_8080,0.078,1,2,0
query_8081,0.028,1,218,0
query_8082,113.195,1,2,0
query_8083,0.147,1,556,0
query_8084,0.028,1,23,0
query_8085,0.166,1,2,0
query_8086,0.315,1,67,0
query_8087,0.049,1,49,0
query_8088,0.172,1,40,0
query_8089,84.699,1,458,0
query_808,35.632,1,67,0
query_8090,85.592,1,27,0
query_8091,0.304,1,51,0
query_8092,0.169,1,5,0
query_8093,0.055,1,2,0
query_8094,0.109,1,31,0
query_8095,,0,0
query_8096,91.137,1,122,0
query_8097,0.136,1,1583,0
query_8098,0.165,1,11,0
query_8099,1.896,1,9670,0
query_809,,0,0
query_80,3.122,1,65,0
query_8100,0.126,1,2,0
query_8101,115.364,1,2,0
query_8102,0.042,1,265,0
query_8103,0.064,1,219,0
query_8104,0.105,1,906,0
query_8105,0.038,1,59,0
query_8106,0.1,1,6,0
query_8107,,0,0
query_8108,0.876,1,23,0
query_8109,0.11,1,5,0
query_810,0.863,1,717,0
query_8110,,0,0
query_8111,0.915,1,2,0
query_8112,0.044,1,46,0
query_8113,55.709,1,5,0
query_8114,0.143,1,3344,0
query_8115,0.044,1,14,0
query_8116,0.38,1,10,0
query_8117,0.048,1,225,0
query_8118,,0,0
query_8119,3.034,1,61,0
query_811,,0,0
query_8120,3.926,1,333,0
query_8121,0.03,1,147,0
query_8122,0.026,1,2,0
query_8123,0.18,1,49,0
query_8124,68.884,1,17,0
query_8125,0.086,1,21,0
query_8126,0.029,1,3,0
query_8127,71.024,1,2,0
query_8128,0.054,1,4,0
query_8129,0.109,1,313,0
query_812,0.336,1,397,0
query_8130,0.254,1,67,0
query_8131,0.066,1,6,0
query_8132,0.076,1,165,0
query_8133,0.055,1,160,0
query_8134,0.071,1,575,0
query_8135,,0,0
query_8136,10.647,1,35,0
query_8137,54.316,1,1048578,0
query_8138,8.307,1,22372,0
query_8139,113.242,1,101,0
query_813,0.088,1,31,0
query_8140,0.066,1,248,0
query_8141,0.272,1,1834,0
query_8142,115.869,1,155,0
query_8143,,0,0
query_8144,2.385,1,2412,0
query_8145,0.207,1,227,0
query_8146,0.036,1,2,0
query_8147,0.031,1,165,0
query_8148,37.673,1,243152,0
query_8149,91.946,1,1048578,0
query_814,61.416,1,8,0
query_8150,105.808,1,2,0
query_8151,14.619,1,23,0
query_8152,0.162,1,1583,0
query_8153,0.067,1,15,0
query_8154,0.068,1,67,0
query_8155,0.092,1,20,0
query_8156,0.324,1,9375,0
query_8157,0.09,1,2,0
query_8158,0.094,1,2484,0
query_8159,0.274,1,114,0
query_815,0.077,1,487,0
query_8160,0.312,1,2,0
query_8161,103.851,1,10197,0
query_8162,0.111,1,15,0
query_8163,0.174,1,38,0
query_8164,0.081,1,2,0
query_8165,1.971,1,3,0
query_8166,,0,0
query_8167,,0,0
query_8168,,0,0
query_8169,,0,0
query_816,,0,0
query_8170,,0,0
query_8171,,0,0
query_8172,,0,0
query_8173,,0,0
query_8174,113.393,1,2,0
query_8175,0.169,1,6,0
query_8176,,0,0
query_8177,1.544,1,289,0
query_8178,0.313,1,8831,0
query_8179,,0,0
query_817,1.772,1,11,0
query_8180,,0,0
query_8181,,0,0
query_8182,,0,0
query_8183,0.513,1,2169,0
query_8184,0.029,1,3,0
query_8185,0.022,1,2,0
query_8186,0.03,1,51,0
query_8187,,0,0
query_8188,0.32,1,101,0
query_8189,0.399,1,34,0
query_818,18.198,1,168805,0
query_8190,0.306,1,7746,0
query_8191,0.1,1,419,0
query_8192,,0,0
query_8193,2.161,1,3596,0
query_8194,0.083,1,2537,0
query_8195,0.049,1,65,0
query_8196,0.104,1,1797,0
query_8197,1.979,1,2,0
query_8198,0.062,1,2,0
query_8199,0.128,1,1454,0
query_819,0.484,1,312,0
query_81,0.025,1,28,0
query_8200,0.04,1,487,0
query_8201,0.228,1,2,0
query_8202,0.281,1,35,0
query_8203,51.988,1,2,0
query_8204,,0,0
query_8205,,0,0
query_8206,,0,0
query_8207,,0,0
query_8208,107.116,1,6,0
query_8209,58.715,1,51,0
query_820,0.452,1,81,0
query_8210,0.071,1,651,0
query_8211,0.316,1,2,0
query_8212,0.367,1,12604,0
query_8213,0.213,1,11737,0
query_8214,0.078,1,2,0
query_8215,0.055,1,4,0
query_8216,110.168,1,13,0
query_8217,0.141,1,66,0
query_8218,0.233,1,275,0
query_8219,0.064,1,2,0
query_821,0.084,1,9,0
