query,time,httpCalls,nbResults,errors
query_9959,1.471,1,4307,0
query_995,,0,0
query_9960,4.548,1,9434,0
query_9961,100.331,1,2,0
query_9962,,0,0
query_9963,2.69,1,2,0
query_9964,66.417,1,48,0
query_9965,40.698,1,18,0
query_9966,91.909,1,402,0
query_9967,28.594,1,4,0
query_9968,6.167,1,430,0
query_9969,,0,0
query_996,2.71,1,4,0
query_9970,67.565,1,3,0
query_9971,21.85,1,3,0
query_9972,,0,0
query_9973,,0,0
query_9974,0.979,1,2,0
query_9975,104.151,1,15814,0
query_9976,0.724,1,17,0
query_9977,,0,0
query_9978,103.484,1,561,0
query_9979,21.559,1,7,0
query_997,0.493,1,71,0
query_9980,97.123,1,152,0
query_9981,,0,0
query_9982,4.839,1,150,0
query_9983,36.759,1,157,0
query_9984,,0,0
query_9985,,0,0
query_9986,8.621,1,16,0
query_9987,0.15,1,3,0
query_9988,119.215,1,33,0
query_9989,4.664,1,353,0
query_998,,0,0
query_9990,57.524,1,7,0
query_9991,62.42,1,40,0
query_9992,0.473,1,2,0
query_9993,0.706,1,4229,0
query_9994,101.226,1,311,0
query_9995,,0,0
query_9996,1.456,1,2412,0
query_9997,,0,0
query_9998,26.676,1,101,0
query_9999,86.752,1,5589,0
query_999,34.039,1,2,0
query_99,0.353,1,2,0
query_9,9.03,1,182,0
