query,time,httpCalls,nbResults,errors
query_8395,,0,0
query_8396,9.278,1,18,0
query_8397,105.55,1,3,0
query_8398,116.598,1,7,0
query_8399,,0,0
query_839,,0,0
query_83,106.609,1,1048578,0
query_8400,56.207,1,36,0
query_8401,107.115,1,2,0
query_8402,37.953,1,3,0
query_8403,90.111,1,2,0
query_8404,74.648,1,2,0
query_8405,21.299,1,67,0
query_8406,102.089,1,61,0
query_8407,63.957,1,10,0
query_8408,58.492,1,594,0
query_8409,65.312,1,16,0
query_840,107.92,1,1230,0
query_8410,13.678,1,846,0
query_8411,100.174,1,2,0
query_8412,0.254,1,4,0
query_8413,,0,0
query_8414,103.614,1,8,0
query_8415,1.756,1,15,0
query_8416,,0,0
query_8417,,0,0
query_8418,,0,0
query_8419,3.694,1,493,0
query_841,0.886,1,5,0
query_8420,,0,0
query_8421,,0,0
query_8422,,0,0
query_8423,11.259,1,2,0
query_8424,,0,0
query_8425,,0,0
query_8426,6.761,1,49,0
query_8427,,0,0
query_8428,11.536,1,3,0
query_8429,113.404,1,45,0
query_842,0.532,1,106,0
query_8430,67.688,1,1690,0
query_8431,,0,0
query_8432,54.557,1,8,0
query_8433,52.003,1,650,0
query_8434,,0,0
query_8435,107.422,1,243152,0
query_8436,0.644,1,2379,0
query_8437,9.889,1,2,0
query_8438,,0,0
query_8439,112.774,1,312,0
query_843,73.089,1,2,0
query_8440,50.189,1,2239,0
query_8441,,0,0
query_8442,73.212,1,26,0
query_8443,63.917,1,23,0
query_8444,76.2,1,10,0
query_8445,46.27,1,2,0
query_8446,,0,0
query_8447,46.159,1,5,0
query_8448,,0,0
query_8449,78.631,1,10,0
query_844,0.055,1,2,0
query_8450,,0,0
query_8451,8.577,1,26,0
query_8452,,0,0
query_8453,,0,0
query_8454,,0,0
query_8455,,0,0
query_8456,,0,0
query_8457,,0,0
query_8458,,0,0
query_8459,,0,0
query_845,,0,0
query_8460,,0,0
query_8461,,0,0
query_8462,,0,0
query_8463,,0,0
query_8464,,0,0
query_8465,,0,0
query_8466,,0,0
query_8467,,0,0
query_8468,,0,0
query_8469,,0,0
query_846,,0,0
query_8470,,0,0
query_8471,,0,0
query_8472,,0,0
query_8473,,0,0
query_8474,,0,0
query_8475,,0,0
query_8476,,0,0
query_8477,,0,0
query_8478,,0,0
query_8479,,0,0
query_847,,0,0
query_8480,,0,0
query_8481,,0,0
query_8482,,0,0
query_8483,,0,0
query_8484,,0,0
query_8485,,0,0
query_8486,,0,0
query_8487,,0,0
query_8488,,0,0
query_8489,,0,0
query_848,,0,0
query_8490,,0,0
query_8491,,0,0
query_8492,,0,0
query_8493,,0,0
query_8494,,0,0
query_8495,,0,0
query_8496,,0,0
query_8497,,0,0
query_8498,,0,0
query_8499,,0,0
query_849,,0,0
query_84,,0,0
query_8500,,0,0
query_8501,,0,0
query_8502,,0,0
query_8503,,0,0
query_8504,,0,0
query_8505,,0,0
query_8506,,0,0
query_8507,,0,0
query_8508,,0,0
query_8509,,0,0
query_850,,0,0
query_8510,,0,0
query_8511,,0,0
query_8512,,0,0
query_8513,,0,0
query_8514,,0,0
query_8515,,0,0
query_8516,,0,0
query_8517,,0,0
query_8518,,0,0
query_8519,,0,0
query_851,,0,0
query_8520,,0,0
query_8521,,0,0
query_8522,,0,0
query_8523,,0,0
query_8524,,0,0
query_8525,,0,0
query_8526,,0,0
query_8527,,0,0
query_8528,,0,0
query_8529,,0,0
query_852,,0,0
query_8530,,0,0
query_8531,,0,0
query_8532,,0,0
query_8533,,0,0
query_8534,,0,0
query_8535,,0,0
query_8536,,0,0
query_8537,,0,0
query_8538,,0,0
query_8539,,0,0
query_853,,0,0
query_8540,,0,0
query_8541,,0,0
query_8542,,0,0
query_8543,,0,0
query_8544,,0,0
query_8545,118.135,1,2,0
query_8546,6.567,1,3,0
query_8547,118.961,1,159,0
query_8548,3.439,1,7812,0
query_8549,118.789,1,651,0
query_854,6.093,1,195,0
query_8550,,0,0
query_8551,,0,0
query_8552,,0,0
query_8553,,0,0
query_8554,,0,0
query_8555,,0,0
query_8556,,0,0
query_8557,,0,0
query_8558,,0,0
query_8559,,0,0
query_855,,0,0
query_8560,,0,0
query_8561,,0,0
query_8562,,0,0
query_8563,,0,0
query_8564,,0,0
query_8565,,0,0
query_8566,,0,0
query_8567,103.578,1,16,0
query_8568,1.326,1,301,0
