query,time,httpCalls,nbResults,errors
query_11738,,0,0
query_11739,,0,0
query_1173,112.683,1,4,0
query_11740,11.849,1,2579,0
query_11741,,0,0
query_11742,,0,0
query_11743,70.619,1,2,0
query_11744,98.073,1,2,0
query_11745,23.557,1,13,0
query_11746,98.558,1,37,0
query_11747,,0,0
query_11748,18.843,1,99220,0
query_11749,117.039,1,638,0
query_1174,41.065,1,2,0
query_11750,24.511,1,21,0
query_11751,,0,0
query_11752,101.143,1,128,0
query_11753,1.142,1,69,0
query_11754,,0,0
query_11755,77.828,1,7,0
query_11756,44.889,1,2,0
query_11757,,0,0
query_11758,8.506,1,2,0
query_11759,,0,0
query_1175,103.969,1,675,0
query_11760,,0,0
query_11761,35.501,1,2,0
query_11762,66.358,1,2,0
query_11763,,0,0
query_11764,,0,0
query_11765,10.308,1,352,0
query_11766,,0,0
query_11767,,0,0
query_11768,115.545,1,98,0
query_11769,,0,0
query_1176,14.548,1,1007,0
query_11770,,0,0
query_11771,113.129,1,2,0
query_11772,22.606,1,57,0
query_11773,,0,0
query_11774,104.652,1,4,0
query_11775,,0,0
query_11776,19.15,1,2,0
query_11777,50.612,1,31,0
query_11778,,0,0
query_11779,72.993,1,2,0
query_1177,50.425,1,4,0
query_11780,0.522,1,169,0
query_11781,105.968,1,225,0
query_11782,90.916,1,521930,0
query_11783,,0,0
query_11784,,0,0
query_11785,51.515,1,2,0
query_11786,,0,0
query_11787,,0,0
query_11788,,0,0
query_11789,,0,0
query_1178,,0,0
query_11790,,0,0
query_11791,,0,0
query_11792,,0,0
query_11793,,0,0
query_11794,,0,0
query_11795,,0,0
query_11796,,0,0
query_11797,,0,0
query_11798,,0,0
query_11799,,0,0
query_1179,,0,0
query_117,,0,0
query_11800,,0,0
query_11801,,0,0
query_11802,,0,0
query_11803,,0,0
query_11804,,0,0
query_11805,,0,0
query_11806,,0,0
query_11807,,0,0
query_11808,,0,0
query_11809,,0,0
query_1180,,0,0
query_11810,,0,0
query_11811,,0,0
query_11812,,0,0
query_11813,,0,0
query_11814,,0,0
query_11815,,0,0
query_11816,,0,0
query_11817,,0,0
query_11818,,0,0
query_11819,,0,0
query_1181,,0,0
query_11820,,0,0
query_11821,,0,0
query_11822,,0,0
query_11823,,0,0
query_11824,,0,0
query_11825,,0,0
query_11826,,0,0
query_11827,,0,0
query_11828,,0,0
query_11829,,0,0
query_1182,,0,0
query_11830,,0,0
query_11831,,0,0
query_11832,,0,0
query_11833,,0,0
query_11834,,0,0
query_11835,,0,0
query_11836,,0,0
query_11837,,0,0
query_11838,,0,0
query_11839,,0,0
query_1183,,0,0
query_11840,,0,0
query_11841,,0,0
query_11842,,0,0
query_11843,,0,0
query_11844,,0,0
query_11845,,0,0
query_11846,,0,0
query_11847,,0,0
query_11848,,0,0
query_11849,,0,0
query_1184,,0,0
query_11850,,0,0
query_11851,,0,0
query_11852,,0,0
query_11853,,0,0
query_11854,,0,0
query_11855,,0,0
query_11856,,0,0
query_11857,,0,0
query_11858,,0,0
query_11859,,0,0
query_1185,,0,0
query_11860,,0,0
query_11861,,0,0
query_11862,,0,0
query_11863,,0,0
query_11864,,0,0
query_11865,,0,0
query_11866,,0,0
query_11867,,0,0
query_11868,,0,0
query_11869,,0,0
query_1186,,0,0
query_11870,,0,0
query_11871,,0,0
query_11872,,0,0
query_11873,,0,0
query_11874,,0,0
query_11875,,0,0
query_11876,,0,0
query_11877,,0,0
query_11878,,0,0
query_11879,,0,0
query_1187,,0,0
query_11880,,0,0
query_11881,,0,0
query_11882,,0,0
query_11883,,0,0
query_11884,,0,0
query_11885,,0,0
query_11886,,0,0
query_11887,,0,0
query_11888,,0,0
query_11889,,0,0
query_1188,,0,0
query_11890,,0,0
query_11891,60.998,1,4,0
query_11892,0.43,1,26,0
query_11893,,0,0
query_11894,,0,0
query_11895,,0,0
query_11896,,0,0
query_11897,,0,0
query_11898,,0,0
query_11899,,0,0
query_1189,,0,0
query_118,,0,0
query_11900,,0,0
query_11901,,0,0
query_11902,,0,0
query_11903,,0,0
query_11904,,0,0
query_11905,,0,0
query_11906,,0,0
query_11907,,0,0
query_11908,,0,0
query_11909,86.882,1,138935,0
query_1190,1.663,1,11,0
query_11910,,0,0
