query,time,httpCalls,serverTime,importTime,exportTime,errors
query_0,0.554539391,1,0.278556252,1.0199546813964844,0.003814697265625,0
query_10000,0.342379267,1,0.108369431,0.30422210693359375,0.0064373016357421875,0
query_10001,0.473307733,1,0.25932238,0.4813671112060547,0.0040531158447265625,0
query_10002,0.248336138,1,0.046653963,0.3445148468017578,0.008344650268554688,0
query_10003,1.242711057,1,0.530548243,0.34689903259277344,0.003814697265625,0
query_10004,1.324546431,1,0.958393484,0.3578662872314453,0.005245208740234375,0
query_10005,0.243154426,1,0.052030611,0.34356117248535156,0.008344650268554688,0
query_10006,0.252586292,1,0.051323801,0.1583099365234375,0.009059906005859375,0
query_10007,10.612974627,1,10.274172252,0.6709098815917969,0.0040531158447265625,0
query_10008,1.471942611,1,0.522479511,0.4208087921142578,0.004291534423828125,0
query_10009,2.6270827,1,1.682564993,0.2923011779785156,0.0040531158447265625,0
query_1000,30.851797291,1,30.751820422,0.0,0.0,0
query_10010,0.287630513,1,0.073256828,0.9233951568603516,0.007867813110351562,0
query_10011,2.788797863,1,2.257269363,0.7531642913818359,0.0040531158447265625,0
query_10012,30.220839576,1,30.120955587,0.0,0.0,0
query_10013,0.266661486,1,0.063347101,0.530242919921875,0.00858306884765625,0
query_10014,0.379060888,1,0.184188751,0.7774829864501953,0.003814697265625,0
query_10015,0.254994125,1,0.05032971,0.2148151397705078,0.007867813110351562,0
query_10016,0.412497125,1,0.187496617,0.2086162567138672,0.0035762786865234375,0
query_10017,0.389506026,1,0.187257074,0.5040168762207031,0.003814697265625,0
query_10018,0.381382137,1,0.148553317,0.2837181091308594,0.0050067901611328125,0
query_10019,0.43822529,1,0.226386011,0.2803802490234375,0.0035762786865234375,0
query_1001,3.563333135,1,2.439279349,0.1838207244873047,0.003337860107421875,0
query_10020,30.546240146,1,30.439396249,0.0,0.0,0
query_10021,0.522518797,1,0.305700923,1.1222362518310547,0.0040531158447265625,0
query_10022,1.242163141,1,0.549577574,0.2067089080810547,0.011444091796875,0
query_10023,0.26915071,1,0.067695023,0.3178119659423828,0.00762939453125,0
query_10024,0.232066692,1,0.04364773,0.3566741943359375,0.014781951904296875,0
query_10025,30.615754768,1,30.516532982,0.0,0.0,0
query_10026,0.309173011,1,0.106193452,0.9481906890869141,0.0064373016357421875,0
query_10027,8.432337283,1,6.719794636,0.3001689910888672,0.0040531158447265625,0
query_10028,0.254793111,1,0.049008411,0.2582073211669922,0.009059906005859375,0
query_10029,0.544316582,1,0.261879622,0.2918243408203125,0.0035762786865234375,0
query_1002,0.262406788,1,0.063706608,0.347137451171875,0.0073909759521484375,0
query_10030,0.433141282,1,0.206265358,0.3337860107421875,0.003814697265625,0
query_10031,0.324864263,1,0.120749024,0.3743171691894531,0.0057220458984375,0
query_10032,0.606504588,1,0.250161374,0.3311634063720703,0.003814697265625,0
query_10033,1.467284592,1,0.608338692,0.19621849060058594,0.00667572021484375,0
query_10034,0.246721905,1,0.043766876,1.0728836059570312,0.009059906005859375,0
query_10035,0.438477141,1,0.209389207,0.32639503479003906,0.0035762786865234375,0
query_10036,0.259354578,1,0.054086068,0.3151893615722656,0.008344650268554688,0
query_10037,0.433201128,1,0.186158115,0.2961158752441406,0.0035762786865234375,0
query_10038,0.696670951,1,0.26978355,0.22292137145996094,0.0035762786865234375,0
query_10039,30.258901036,1,30.157640845,0.0,0.0,0
query_1003,31.028449369,2,30.329723501,0.0,0.0,0
query_10040,0.255312123,1,0.056910865,0.7300376892089844,0.0073909759521484375,0
query_10041,0.295629187,1,0.080034971,0.29468536376953125,0.0073909759521484375,0
query_10042,0.768742116,1,0.247469685,0.32329559326171875,0.0035762786865234375,0
query_10043,0.299017894,1,0.081857066,0.20360946655273438,0.007152557373046875,0
query_10044,30.440043303,1,30.341586068,0.0,0.0,0
query_10045,0.664206044,1,0.310407199,0.9839534759521484,0.0040531158447265625,0
query_10046,0.255781758,1,0.054933549,0.43201446533203125,0.007867813110351562,0
query_10047,0.87728394,1,0.29512491,0.2498626708984375,0.0035762786865234375,0
query_10048,1.259446821,1,0.589565808,0.3561973571777344,0.0035762786865234375,0
query_10049,0.275588866,1,0.066427885,0.30994415283203125,0.00762939453125,0
query_1004,0.22956593,1,0.041860771,0.240325927734375,0.009298324584960938,0
query_10050,0.242606609,1,0.051720183,0.19478797912597656,0.00762939453125,0
query_10051,1.638359055,1,0.812095224,0.21457672119140625,0.003814697265625,0
query_10052,1.211216823,1,0.53947883,0.20623207092285156,0.003814697265625,0
query_10053,0.577326087,1,0.280039855,0.2448558807373047,0.003814697265625,0
query_10054,0.236357677,1,0.04114937,0.1709461212158203,0.007867813110351562,0
query_10055,0.247097237,1,0.045948286,0.23794174194335938,0.008106231689453125,0
query_10056,19.486192548,1,15.825121494,0.35858154296875,0.0040531158447265625,0
query_10057,0.36844605,1,0.144266136,0.4508495330810547,0.006198883056640625,0
query_10058,0.244381753,1,0.054627963,0.32973289489746094,0.008344650268554688,0
query_10059,0.83477238,1,0.326016982,0.4825592041015625,0.0035762786865234375,0
query_1005,0.420922823,1,0.209935988,0.331878662109375,0.003337860107421875,0
query_10060,0.263482561,1,0.062739965,0.2186298370361328,0.008106231689453125,0
query_10061,31.331993094,1,31.226241904,0.0,0.0,0
query_10062,0.452803964,1,0.197460625,1.0433197021484375,0.003814697265625,0
query_10063,0.260180954,1,0.062212267,0.1823902130126953,0.007867813110351562,0
query_10064,0.48272279,1,0.200857226,0.1876354217529297,0.0035762786865234375,0
query_10065,0.502682865,1,0.266082575,0.3364086151123047,0.0035762786865234375,0
query_10066,0.347332877,1,0.140385263,0.3848075866699219,0.005245208740234375,0
query_10067,0.250427106,1,0.052215939,0.24199485778808594,0.008344650268554688,0
query_10068,0.292166959,1,0.081856491,0.1621246337890625,0.0069141387939453125,0
query_10069,31.539650948,1,31.438296847,0.0,0.0,0
query_1006,0.425412004,1,0.213219216,1.0437965393066406,0.0040531158447265625,0
query_10070,0.309023185,1,0.116385943,0.3955364227294922,0.005245208740234375,0
query_10071,0.535694523,1,0.258039553,0.4146099090576172,0.0035762786865234375,0
query_10072,0.387482072,1,0.155542152,0.3402233123779297,0.0050067901611328125,0
query_10073,0.99157465,1,0.6370089,0.2830028533935547,0.0035762786865234375,0
query_10074,0.261849379,1,0.060188207,0.30231475830078125,0.008106231689453125,0
query_10075,0.41661031,1,0.203546429,0.3192424774169922,0.0035762786865234375,0
query_10076,0.274316839,1,0.065899382,0.28252601623535156,0.008344650268554688,0
query_10077,0.245659707,1,0.051231006,0.095367431640625,0.008344650268554688,0
query_10078,30.526169779,1,30.424758967,0.0,0.0,0
query_10079,2.09989762,1,1.26579599,0.9248256683349609,0.0040531158447265625,0
query_1007,0.257278425,1,0.054181119,0.3371238708496094,0.008106231689453125,0
query_10080,0.784294779,1,0.387884794,0.21076202392578125,0.0035762786865234375,0
query_10081,0.255179259,1,0.053407408,0.27441978454589844,0.008106231689453125,0
query_10082,30.350416855,1,30.250964278,0.0,0.0,0
query_10083,30.987410983,1,30.88791394,0.0,0.0,0
query_10084,3.488327557,1,2.283911932,1.062154769897461,0.003814697265625,0
query_10085,3.451194636,1,3.11819981,0.31113624572753906,0.0040531158447265625,0
query_10086,0.340391146,1,0.13806193,0.24080276489257812,0.0054836273193359375,0
query_10087,0.253177003,1,0.055193838,0.213623046875,0.008344650268554688,0
query_10088,0.400069564,1,0.159794711,0.35691261291503906,0.006198883056640625,0
query_10089,0.32462029,1,0.120140544,0.42819976806640625,0.0059604644775390625,0
query_1008,0.300605167,1,0.097826096,0.40650367736816406,0.006198883056640625,0
query_10090,0.299999076,1,0.07919522,0.20313262939453125,0.0069141387939453125,0
query_10091,31.298301851,1,31.194440484,0.0,0.0,0
query_10092,0.644329182,1,0.280950436,0.9000301361083984,0.0040531158447265625,0
query_10093,0.248620577,1,0.046853032,0.22649765014648438,0.00858306884765625,0
query_10094,0.276939651,1,0.060876322,0.24008750915527344,0.008106231689453125,0
query_10095,0.235593095,1,0.041577957,0.23102760314941406,0.008821487426757812,0
