query,time,httpCalls,nbResults,errors
query_5268,,,0
query_5269,,,0
query_526,,,0
query_5270,57.001,1,,0
query_5271,77.06,1,,0
query_5272,,,0
query_5273,112.156,1,,0
query_5274,106.482,1,,0
query_5275,,,0
query_5276,20.724,1,,0
query_5277,,,0
query_5278,63.447,1,,0
query_5279,,,0
query_527,23.714,1,,0
query_5280,106.724,1,,0
query_5281,,,0
query_5282,79.923,1,,0
query_5283,57.408,1,,0
query_5284,,,0
query_5285,,,0
query_5286,17.733,1,,0
query_5287,117.73,1,,0
query_5288,,,0
query_5289,14.133,1,,0
query_528,,,0
query_5290,,,0
query_5291,26.934,1,,0
query_5292,109.814,1,,0
query_5293,111.855,1,,0
query_5294,30.546,1,,0
query_5295,,,0
query_5296,110.017,1,,0
query_5297,,,0
query_5298,115.963,1,,0
query_5299,108.321,1,,0
query_529,,,0
query_52,38.653,1,,0
query_5300,,,0
query_5301,109.051,1,,0
query_5302,,,0
query_5303,111.392,1,,0
query_5304,25.113,1,,0
query_5305,114.058,1,,0
query_5306,115.521,1,,0
query_5307,99.141,1,,0
query_5308,,,0
query_5309,2.051,1,,0
query_530,2.969,1,,0
query_5310,,,0
query_5311,,,0
query_5312,,,0
query_5313,15.322,1,,0
query_5314,113.934,1,,0
query_5315,,,0
query_5316,42.694,1,,0
query_5317,,,0
query_5318,,,0
query_5319,,,0
query_531,83.091,1,,0
query_5320,,,0
query_5321,112.279,1,,0
query_5322,118.197,1,,0
query_5323,,,0
query_5324,14.657,1,,0
query_5325,,,0
query_5326,,,0
query_5327,,,0
query_5328,50.163,1,,0
query_5329,109.696,1,,0
query_532,90.264,1,,0
query_5330,37.328,1,,0
query_5331,118.493,1,,0
query_5332,,,0
query_5333,113.39,1,,0
query_5334,43.229,1,,0
query_5335,91.175,1,,0
query_5336,,,0
query_5337,63.132,1,,0
query_5338,81.273,1,,0
query_5339,,,0
query_533,108.991,1,,0
query_5340,118.275,1,,0
query_5341,119.106,1,,0
query_5342,11.656,1,,0
query_5343,,,0
query_5344,117.058,1,,0
query_5345,118.439,1,,0
query_5346,3.682,1,,0
query_5347,,,0
query_5348,9.191,1,,0
query_5349,,,0
query_534,,,0
query_5350,,,0
query_5351,40.51,1,,0
query_5352,14.199,1,,0
query_5353,109.843,1,,0
query_5354,,,0
query_5355,66.193,1,,0
query_5356,,,0
query_5357,64.409,1,,0
query_5358,115.145,1,,0
query_5359,,,0
query_535,12.356,1,,0
query_5360,,,0
query_5361,,,0
query_5362,14.56,1,,0
query_5363,4.981,1,,0
query_5364,,,0
query_5365,12.608,1,,0
query_5366,,,0
query_5367,,,0
query_5368,86.817,1,,0
query_5369,114.997,1,,0
query_536,48.35,1,,0
query_5370,,,0
query_5371,87.498,1,,0
query_5372,,,0
query_5373,10.774,1,,0
query_5374,118.707,1,,0
query_5375,,,0
query_5376,12.735,1,,0
query_5377,25.822,1,,0
query_5378,118.835,1,,0
query_5379,,,0
query_537,39.461,1,,0
query_5380,108.467,1,,0
query_5381,118.51,1,,0
query_5382,87.285,1,,0
query_5383,89.133,1,,0
query_5384,61.552,1,,0
query_5385,60.879,1,,0
query_5386,65.896,1,,0
query_5387,118.838,1,,0
query_5388,75.589,1,,0
query_5389,102.677,1,,0
query_538,,,0
query_5390,65.923,1,,0
query_5391,,,0
query_5392,1.352,1,,0
query_5393,,,0
query_5394,,,0
query_5395,113.899,1,,0
query_5396,19.746,1,,0
query_5397,,,0
query_5398,119.458,1,,0
query_5399,116.468,1,,0
query_539,87.329,1,,0
query_53,,,0
query_5400,43.529,1,,0
query_5401,111.617,1,,0
query_5402,11.438,1,,0
query_5403,68.094,1,,0
query_5404,,,0
query_5405,84.96,1,,0
query_5406,72.64,1,,0
query_5407,89.61,1,,0
query_5408,35.041,1,,0
query_5409,,,0
query_540,73.496,1,,0
query_5410,,,0
query_5411,,,0
query_5412,9.647,1,,0
query_5413,,,0
query_5414,3.837,1,,0
query_5415,,,0
query_5416,12.595,1,,0
query_5417,,,0
query_5418,98.735,1,,0
query_5419,78.304,1,,0
query_541,96.811,1,,0
query_5420,53.99,1,,0
query_5421,,,0
query_5422,118.823,1,,0
query_5423,64.198,1,,0
query_5424,70.233,1,,0
query_5425,51.607,1,,0
query_5426,71.079,1,,0
query_5427,,,0
query_5428,82.854,1,,0
query_5429,,,0
query_542,83.825,1,,0
query_5430,93.423,1,,0
query_5431,38.803,1,,0
query_5432,110.843,1,,0
query_5433,,,0
query_5434,93.801,1,,0
query_5435,,,0
query_5436,,,0
query_5437,30.468,1,,0
query_5438,,,0
query_5439,86.521,1,,0
query_543,41.131,1,,0
query_5440,,,0
