query,time,httpCalls,serverTime,importTime,exportTime,errors
query_100,,0
query_101,1.122904991,12,0.06344857316666666,0.339965025583903,0.18735726674397787,0
query_102,1.163264988,56,0.015370058910714284,0.9281507560185026,0.01036269324166434,0
query_103,0.570576738,7,0.039836515,0.2785750797816685,0.08041518075125559,0
query_104,,84
query_105,0.394830694,1,0.128754444,0.408172607421875,0.9751319885253906,0
query_106,35.71387442,397,0.08662815448362715,0.6165234207806725,0.33168288262124607,0
query_107,0.339927308,6,0.01745493866666667,0.16840298970540366,0.007192293802897136,0
query_108,0.965404726,7,0.09172777714285714,0.4061971391950335,0.2548013414655413,0
query_109,,84
query_10,,84
query_111,,84
query_112,0.306590512,2,0.031549547,0.4374980926513672,0.009298324584960938,0
query_113,,84
query_114,13.271567745,148,0.08582700691216212,0.5232498452470107,0.32006244401674017,0
query_115,0.359905384,1,0.128660455,0.11539459228515625,0.22935867309570312,0
query_116,0.351204418,1,0.111706704,15.967845916748047,0.008106231689453125,0
query_117,72.753658951,1684,0.041617492137173424,1.1079464275876598,0.16308340493970153,0
query_118,0.820894628,6,0.09424285766666668,2.37731138865153,0.3382762273152669,0
query_119,0.433497007,9,0.022337439222222227,6.103886498345269,0.0072320302327473955,0
query_11,,0
query_120,30.208724371,272,0.10556997892647058,15.825893072520987,0.1988708972930908,0
query_121,0.424106098,25,0.008341025400000004,0.1512432098388672,0.007944107055664062,0
query_122,1.789508838,55,0.024691798981818187,1.0229197415438567,0.026204369284889915,0
query_123,,84
query_126,41.592242606,306,0.1290085195457516,49.0389844171362,0.1585584839964225,0
query_127,9.472163516,434,0.018724101552995396,0.10548319135393412,0.0056748016638689894,0
query_128,0.458871417,6,0.03179648383333333,0.16395250956217447,0.007470448811848958,0
query_129,,0
query_12,0.284979212,3,0.026542340999999997,0.10085105895996094,0.0045299530029296875,0
query_130,9.34471011,102,0.08426093209803923,0.44269655265060137,0.2828088461184034,0
query_131,,0
query_132,0.350749935,2,0.0557646245,3.141045570373535,0.009417533874511719,0
query_133,0.405051019,22,0.008750027499999997,0.1541592858054421,0.008084557273171167,0
query_134,0.38714161,1,0.057887369,0.11467933654785156,0.004291534423828125,0
query_135,0.470790871,26,0.009818066692307694,0.14991026658278245,0.007950342618502103,0
query_136,,84
query_137,0.358890006,2,0.0520027445,0.33533573150634766,0.007987022399902344,0
query_138,32.63046896,313,0.09860588471884989,10.974283035570823,0.2720378839169825,0
query_139,0.800304855,2,0.2709661545,2.146124839782715,2.7800798416137695,0
query_13,,0
query_140,,84
query_141,,84
query_142,,0
query_143,,84
query_144,0.416998562,12,0.014020415750000003,0.3015796343485514,0.007808208465576171,0
query_145,,0
query_147,56.040844771,1,55.939688573,0.0,0.0,0
query_148,,84
query_149,1.869953267,163,0.007971236490797545,0.2926156564724225,0.008444113234069447,0
query_14,,84
query_150,,0
query_151,,84
