query,time,httpCalls,serverTime,importTime,exportTime,errors
query_119,1.402342748,18,0.058114731833333336,4.15623188018799,0.008318159315321181,0
query_121,0.424106098,25,0.008341025400000004,0.1512432098388672,0.007944107055664062,0
query_133,0.405051019,22,0.008750027499999997,0.1541592858054421,0.008084557273171167,0
query_135,0.470790871,26,0.009818066692307694,0.14991026658278245,0.007950342618502103,0
query_144,0.472002118,26,0.009806751461538461,0.147553590627817,0.008243780869704027,0
query_149,31.317705838,1355,0.02188491947527677,1.5461219632757552,0.12610090614684788,0
query_159,0.362764063,12,0.01345247725,0.1521110534667969,0.008026758829752604,0
query_15,0.466141963,24,0.010207577291666667,0.1547336578369141,0.00817577044169108,0
query_162,0.428238132,20,0.010759220500000001,0.16340017318725586,0.00815391540527344,0
query_163,0.450825096,22,0.010488462863636364,0.1549612392078747,0.008052045648748224,0
query_16,0.426545521,18,0.01136164566666667,0.164031982421875,0.00964270697699653,0
query_175,0.442554755,22,0.010403375999999999,0.1580715179443359,0.008257952603426846,0
query_32,0.434185395,21,0.01050145080952381,0.1438118162609282,0.008026758829752604,0
query_45,0.427040785,20,0.010810057750000001,0.15609264373779297,0.008213520050048828,0
query_55,0.448340368,23,0.010176838956521737,0.14532130697499152,0.008044035538383152,0
query_5,7.111343158,75,0.08595003572000004,0.562429428100586,0.2885850270589193,0
query_65,,35
query_93,0.382652894,19,0.009151591421052633,0.14813322769968135,0.008181521767064145,0
