query,time,httpCalls,nbResults,errors
query_9959,1.522,1,,0
query_995,,,0
query_9960,111.127,1,,0
query_9961,,,0
query_9962,58.986,1,,0
query_9963,,,0
query_9964,,,0
query_9965,65.918,1,,0
query_9966,101.121,1,,0
query_9967,79.949,1,,0
query_9968,46.964,1,,0
query_9969,,,0
query_996,35.286,1,,0
query_9970,,,0
query_9971,19.234,1,,0
query_9972,106.217,1,,0
query_9973,,,0
query_9974,84.428,1,,0
query_9975,16.581,1,,0
query_9976,,,0
query_9977,111.835,1,,0
query_9978,,,0
query_9979,18.796,1,,0
query_997,1.887,1,,0
query_9980,,,0
query_9981,,,0
query_9982,82.357,1,,0
query_9983,85.598,1,,0
query_9984,66.461,1,,0
query_9985,,,0
query_9986,63.353,1,,0
query_9987,114.72,1,,0
query_9988,,,0
query_9989,,,0
query_998,101.593,1,,0
query_9990,,,0
query_9991,33.557,1,,0
query_9992,,,0
query_9993,108.798,1,,0
query_9994,,,0
query_9995,15.782,1,,0
query_9996,,,0
query_9997,,,0
query_9998,107.789,1,,0
query_9999,21.482,1,,0
query_999,114.387,1,,0
query_99,58.018,1,,0
query_9,71.739,1,,0
