query,time,httpCalls,nbResults,errors
query_7874,0.312,1,102,0
query_7875,0.132,1,127,0
query_7876,0.211,1,17,0
query_7877,1.699,1,61,0
query_7878,0.032,1,2,0
query_7879,0.047,1,2,0
query_787,72.206,1,2728,0
query_7880,0.056,1,3,0
query_7881,0.109,1,2154,0
query_7882,71.111,1,341,0
query_7883,0.408,1,4,0
query_7884,0.151,1,2239,0
query_7885,12.904,1,54,0
query_7886,0.039,1,36,0
query_7887,0.087,1,34,0
query_7888,2.546,1,296,0
query_7889,0.116,1,2,0
query_788,1.612,1,50,0
query_7890,1.721,1,2,0
query_7891,0.661,1,28380,0
query_7892,0.031,1,87,0
query_7893,113.024,1,1048578,0
query_7894,0.239,1,2,0
query_7895,113.791,1,3,0
query_7896,0.103,1,2279,0
query_7897,0.067,1,2,0
query_7898,0.298,1,2,0
query_7899,0.113,1,2,0
query_789,,0,0
query_78,39.457,1,287714,0
query_7900,38.454,1,4,0
query_7901,,0,0
query_7902,0.106,1,5,0
query_7903,1.868,1,651,0
query_7904,0.106,1,23,0
query_7905,68.557,1,1048578,0
query_7906,113.103,1,482,0
query_7907,0.048,1,2,0
query_7908,0.062,1,1439,0
query_7909,0.117,1,1801,0
query_790,0.227,1,122,0
query_7910,0.048,1,143,0
query_7911,0.183,1,16,0
query_7912,,0,0
query_7913,86.193,1,6,0
query_7914,0.063,1,31,0
query_7915,0.171,1,6191,0
query_7916,0.066,1,708,0
query_7917,0.245,1,2,0
query_7918,,0,0
query_7919,91.206,1,3,0
query_791,0.081,1,11,0
query_7920,0.146,1,30,0
query_7921,3.514,1,4307,0
query_7922,119.034,1,3,0
query_7923,1.693,1,2,0
query_7924,0.377,1,23444,0
query_7925,114.851,1,3,0
query_7926,0.096,1,194,0
query_7927,0.056,1,6,0
query_7928,0.32,1,150,0
query_7929,0.277,1,16190,0
query_792,,0,0
query_7930,0.71,1,8030,0
query_7931,0.04,1,3,0
query_7932,0.795,1,23,0
query_7933,,0,0
query_7934,0.98,1,561,0
query_7935,55.755,1,9,0
query_7936,0.104,1,16,0
query_7937,0.073,1,126,0
query_7938,0.383,1,376,0
query_7939,,0,0
query_793,3.201,1,8030,0
query_7940,,0,0
query_7941,3.755,1,2,0
query_7942,0.038,1,3,0
query_7943,0.046,1,96,0
query_7944,0.051,1,2,0
query_7945,69.021,1,108,0
query_7946,0.091,1,89,0
query_7947,71.365,1,1048578,0
query_7948,0.201,1,26,0
query_7949,0.205,1,1043,0
query_794,0.095,1,137,0
query_7950,0.055,1,32,0
query_7951,0.027,1,5,0
query_7952,0.073,1,134,0
query_7953,,0,0
query_7954,10.498,1,8842,0
query_7955,0.196,1,7,0
query_7956,53.88,1,332,0
query_7957,8.489,1,119,0
query_7958,0.046,1,51,0
query_7959,0.026,1,4,0
query_795,113.239,1,969,0
query_7960,0.065,1,287,0
query_7961,0.043,1,2,0
query_7962,0.29,1,16190,0
query_7963,115.926,1,20,0
query_7964,0.049,1,609,0
query_7965,,0,0
query_7966,2.049,1,13,0
query_7967,0.186,1,207,0
query_7968,0.071,1,30,0
query_7969,0.706,1,28380,0
query_796,36.508,1,35,0
query_7970,28.197,1,861,0
query_7971,63.309,1,11,0
query_7972,0.081,1,89,0
query_7973,62.993,1,5,0
query_7974,105.919,1,1048578,0
query_7975,14.153,1,10,0
query_7976,0.151,1,2855,0
query_7977,0.123,1,73,0
query_7978,0.103,1,15,0
query_7979,0.046,1,67,0
query_797,0.286,1,2924,0
query_7980,0.067,1,11,0
query_7981,0.409,1,10,0
query_7982,0.075,1,2,0
query_7983,0.183,1,9582,0
query_7984,103.891,1,34,0
query_7985,0.186,1,2107,0
query_7986,0.06,1,3,0
query_7987,0.117,1,29,0
query_7988,2.265,1,4905,0
query_7989,0.104,1,2453,0
query_798,,0,0
query_7990,,0,0
query_7991,,0,0
query_7992,,0,0
query_7993,,0,0
query_7994,,0,0
query_7995,,0,0
query_7996,,0,0
query_7997,,0,0
query_7998,113.335,1,38,0
query_7999,0.246,1,32,0
query_799,0.067,1,15,0
query_79,,0,0
query_7,1.493,1,2239,0
query_8000,0.233,1,1090,0
query_8001,,0,0
query_8002,37.822,1,61370,0
query_8003,,0,0
query_8004,,0,0
query_8005,0.472,1,4195,0
query_8006,0.029,1,7,0
query_8007,0.025,1,21,0
query_8008,0.035,1,171,0
query_8009,,0,0
query_800,0.299,1,2,0
query_8010,0.394,1,584,0
query_8011,0.069,1,160,0
query_8012,17.965,1,4658,0
query_8013,0.056,1,10,0
query_8014,0.495,1,1899,0
query_8015,,0,0
query_8016,2.301,1,2,0
query_8017,0.044,1,145,0
query_8018,0.109,1,2558,0
query_8019,0.063,1,2,0
query_801,0.396,1,24537,0
query_8020,1.343,1,2028,0
query_8021,0.09,1,906,0
query_8022,0.027,1,2,0
query_8023,0.2,1,10,0
query_8024,0.145,1,3596,0
query_8025,0.274,1,16086,0
query_8026,0.054,1,9,0
query_8027,0.052,1,8,0
query_8028,51.901,1,5,0
query_8029,,0,0
query_802,,0,0
query_8030,,0,0
query_8031,,0,0
query_8032,107.107,1,1439,0
query_8033,58.719,1,20,0
query_8034,0.894,1,226,0
query_8035,0.231,1,227,0
query_8036,0.088,1,24,0
query_8037,0.303,1,3344,0
query_8038,0.066,1,212,0
query_8039,0.058,1,2,0
query_803,0.048,1,2,0
query_8040,110.081,1,369,0
query_8041,0.118,1,39,0
query_8042,0.026,1,3,0
query_8043,0.193,1,34,0
query_8044,0.061,1,4,0
query_8045,0.053,1,2,0
query_8046,,0,0
