query,time,httpCalls,nbResults,errors
query_8916,,0,0
query_8917,26.15,1,1809,0
query_8918,0.389,1,15,0
query_8919,105.416,1,10,0
query_891,,0,0
query_8920,108.742,1,54,0
query_8921,11.506,1,2,0
query_8922,1.082,1,2,0
query_8923,,0,0
query_8924,43.662,1,2,0
query_8925,3.64,1,3,0
query_8926,112.442,1,5,0
query_8927,,0,0
query_8928,1.3,1,155,0
query_8929,21.336,1,10197,0
query_892,,0,0
query_8930,2.139,1,5,0
query_8931,113.766,1,2,0
query_8932,102.96,1,1048578,0
query_8933,15.569,1,27,0
query_8934,65.256,1,2,0
query_8935,,0,0
query_8936,0.272,1,2,0
query_8937,102.496,1,31,0
query_8938,18.56,1,2,0
query_8939,102.776,1,44,0
query_893,,0,0
query_8940,8.77,1,118,0
query_8941,65.934,1,8744,0
query_8942,72.229,1,697,0
query_8943,,0,0
query_8944,,0,0
query_8945,,0,0
query_8946,8.095,1,119,0
query_8947,,0,0
query_8948,42.317,1,2,0
query_8949,,0,0
query_894,66.632,1,2,0
query_8950,119.172,1,39,0
query_8951,56.637,1,2379,0
query_8952,0.974,1,2,0
query_8953,101.508,1,11,0
query_8954,,0,0
query_8955,21.28,1,96,0
query_8956,,0,0
query_8957,27.723,1,2,0
query_8958,0.633,1,33,0
query_8959,50.511,1,2,0
query_895,21.19,1,6,0
query_8960,0.541,1,3,0
query_8961,81.02,1,2560,0
query_8962,,0,0
query_8963,,0,0
query_8964,1.477,1,487,0
query_8965,51.694,1,209,0
query_8966,74.448,1,14,0
query_8967,0.369,1,3,0
query_8968,,0,0
query_8969,107.268,1,3,0
query_896,17.166,1,8,0
query_8970,118.462,1,119,0
query_8971,104.405,1,2,0
query_8972,19.194,1,15,0
query_8973,101.254,1,27,0
query_8974,24.061,1,97,0
query_8975,1.542,1,34,0
query_8976,3.972,1,9920,0
query_8977,,0,0
query_8978,,0,0
query_8979,,0,0
query_897,,0,0
query_8980,,0,0
query_8981,,0,0
query_8982,,0,0
query_8983,,0,0
query_8984,,0,0
query_8985,,0,0
query_8986,,0,0
query_8987,,0,0
query_8988,,0,0
query_8989,,0,0
query_898,,0,0
query_8990,,0,0
query_8991,,0,0
query_8992,,0,0
query_8993,,0,0
query_8994,,0,0
query_8995,,0,0
query_8996,,0,0
query_8997,,0,0
query_8998,,0,0
query_8999,,0,0
query_899,,0,0
query_89,,0,0
query_8,,0,0
query_9000,,0,0
query_9001,,0,0
query_9002,,0,0
query_9003,,0,0
query_9004,,0,0
query_9005,,0,0
query_9006,,0,0
query_9007,,0,0
query_9008,,0,0
query_9009,,0,0
query_900,,0,0
query_9010,,0,0
query_9011,,0,0
query_9012,,0,0
query_9013,,0,0
query_9014,,0,0
query_9015,,0,0
query_9016,,0,0
query_9017,,0,0
query_9018,,0,0
query_9019,,0,0
query_901,,0,0
query_9020,,0,0
query_9021,,0,0
query_9022,,0,0
query_9023,,0,0
query_9024,,0,0
query_9025,,0,0
query_9026,,0,0
query_9027,,0,0
query_9028,,0,0
query_9029,,0,0
query_902,,0,0
query_9030,,0,0
query_9031,,0,0
query_9032,,0,0
query_9033,,0,0
query_9034,,0,0
query_9035,,0,0
query_9036,,0,0
query_9037,,0,0
query_9038,,0,0
query_9039,,0,0
query_903,,0,0
query_9040,,0,0
query_9041,,0,0
query_9042,,0,0
query_9043,,0,0
query_9044,,0,0
query_9045,,0,0
query_9046,,0,0
query_9047,,0,0
query_9048,,0,0
query_9049,,0,0
query_904,,0,0
query_9050,,0,0
query_9051,,0,0
query_9052,,0,0
query_9053,,0,0
query_9054,,0,0
query_9055,,0,0
query_9056,,0,0
query_9057,,0,0
query_9058,,0,0
query_9059,,0,0
query_905,,0,0
query_9060,,0,0
query_9061,,0,0
query_9062,,0,0
query_9063,,0,0
query_9064,,0,0
query_9065,,0,0
query_9066,,0,0
query_9067,50.898,1,38,0
query_9068,71.121,1,15,0
query_9069,,,
query_906,,,
query_9070,,,
query_9071,,,
query_9072,,,
query_9073,,,
query_9074,,,
query_9075,,,
query_9076,,,
query_9077,,,
query_9078,,,
query_9079,,,
query_907,,,
query_9080,,,
query_9081,,,
query_9082,,,
query_9083,,,
query_9084,,,
query_9085,,,
query_9086,,,
query_9087,,,
query_9088,,,
query_9089,,,
