query,time,httpCalls,nbResults,errors
query_4573,,,0
query_4574,,,0
query_4575,12.446,1,,0
query_4576,,,0
query_4577,,,0
query_4578,108.46,1,,0
query_4579,,,0
query_457,71.118,1,,0
query_4580,112.268,1,,0
query_4581,66.997,1,,0
query_4582,89.301,1,,0
query_4583,94.947,1,,0
query_4584,2.316,1,,0
query_4585,,,0
query_4586,117.789,1,,0
query_4587,,,0
query_4588,27.429,1,,0
query_4589,,,0
query_458,,,0
query_4590,47.562,1,,0
query_4591,88.53,1,,0
query_4592,117.791,1,,0
query_4593,3.408,1,,0
query_4594,,,0
query_4595,45.052,1,,0
query_4596,105.299,1,,0
query_4597,,,0
query_4598,118.602,1,,0
query_4599,20.376,1,,0
query_459,116.113,1,,0
query_45,115.673,1,,0
query_4600,,,0
query_4601,112.965,1,,0
query_4602,111.053,1,,0
query_4603,,,0
query_4604,,,0
query_4605,39.135,1,,0
query_4606,115.214,1,,0
query_4607,113.365,1,,0
query_4608,107.443,1,,0
query_4609,,,0
query_460,29.143,1,,0
query_4610,114.222,1,,0
query_4611,115.569,1,,0
query_4612,98.935,1,,0
query_4613,101.96,1,,0
query_4614,19.351,1,,0
query_4615,2.303,1,,0
query_4616,,,0
query_4617,,,0
query_4618,83.524,1,,0
query_4619,52.108,1,,0
query_461,114.109,1,,0
query_4620,,,0
query_4621,,,0
query_4622,,,0
query_4623,,,0
query_4624,45.207,1,,0
query_4625,80.523,1,,0
query_4626,,,0
query_4627,112.291,1,,0
query_4628,118.172,1,,0
query_4629,,,0
query_462,14.658,1,,0
query_4630,,,0
query_4631,,,0
query_4632,,,0
query_4633,50.105,1,,0
query_4634,109.703,1,,0
query_4635,73.694,1,,0
query_4636,52.334,1,,0
query_4637,,,0
query_4638,,,0
query_4639,113.869,1,,0
query_463,43.519,1,,0
query_4640,91.12,1,,0
query_4641,,,0
query_4642,63.126,1,,0
query_4643,81.393,1,,0
query_4644,,,0
query_4645,109.074,1,,0
query_4646,118.118,1,,0
query_4647,,,0
query_4648,75.688,1,,0
query_4649,,,0
query_464,52.853,1,,0
query_4650,118.628,1,,0
query_4651,3.238,1,,0
query_4652,,,0
query_4653,,,0
query_4654,14.424,1,,0
query_4655,115.316,1,,0
query_4656,,,0
query_4657,39.648,1,,0
query_4658,116.738,1,,0
query_4659,16.44,1,,0
query_465,113.027,1,,0
query_4660,,,0
query_4661,,,0
query_4662,10.659,1,,0
query_4663,,,0
query_4664,117.001,1,,0
query_4665,59.407,1,,0
query_4666,74.661,1,,0
query_4667,,,0
query_4668,10.809,1,,0
query_4669,2.382,1,,0
query_466,,,0
query_4670,12.667,1,,0
query_4671,,,0
query_4672,,,0
query_4673,86.779,1,,0
query_4674,,,0
query_4675,,,0
query_4676,47.834,1,,0
query_4677,83.159,1,,0
query_4678,,,0
query_4679,9.789,1,,0
query_467,,,0
query_4680,105.449,1,,0
query_4681,27.435,1,,0
query_4682,25.674,1,,0
query_4683,118.896,1,,0
query_4684,,,0
query_4685,7.119,1,,0
query_4686,117.599,1,,0
query_4687,105.06,1,,0
query_4688,,,0
query_4689,34.8,1,,0
query_468,,,0
query_4690,2.232,1,,0
query_4691,,,0
query_4692,9.633,1,,0
query_4693,,,0
query_4694,,,0
query_4695,118.449,1,,0
query_4696,,,0
query_4697,67.932,1,,0
query_4698,53.391,1,,0
query_4699,67.307,1,,0
query_469,59.719,1,,0
query_46,,,0
query_4700,,,0
query_4701,8.875,1,,0
query_4702,,,0
query_4703,,,0
query_4704,,,0
query_4705,,,0
query_4706,113.467,1,,0
query_4707,31.924,1,,0
query_4708,103.284,1,,0
query_4709,68.048,1,,0
query_470,55.856,1,,0
query_4710,70.51,1,,0
query_4711,,,0
query_4712,33.47,1,,0
query_4713,,,0
query_4714,55.812,1,,0
query_4715,119.371,1,,0
query_4716,72.175,1,,0
query_4717,116.804,1,,0
query_4718,76.998,1,,0
query_4719,84.299,1,,0
query_471,42.724,1,,0
query_4720,5.645,1,,0
query_4721,,,0
query_4722,,,0
query_4723,54.503,1,,0
query_4724,,,0
query_4725,55.227,1,,0
query_4726,103.05,1,,0
query_4727,,,0
query_4728,119.117,1,,0
query_4729,16.135,1,,0
query_472,83.405,1,,0
query_4730,87.933,1,,0
query_4731,71.757,1,,0
query_4732,,,0
query_4733,14.779,1,,0
query_4734,,,0
query_4735,74.565,1,,0
query_4736,77.916,1,,0
query_4737,,,0
query_4738,54.396,1,,0
query_4739,,,0
query_473,112.97,1,,0
query_4740,78.643,1,,0
query_4741,,,0
query_4742,95.054,1,,0
query_4743,,,0
query_4744,28.688,1,,0
query_4745,,,0
query_4746,109.948,1,,0
