query,time,httpCalls,serverTime,importTime,exportTime,errors
query_0,0.707747928,5,0.0815146022,0.41565895080566406,0.16460418701171875,0
query_10000,0.295463394,1,0.079303988,0.2849102020263672,0.007152557373046875,0
query_10001,0.548755013,3,0.09265651833333334,0.3952185312906901,0.162045160929362,0
query_10002,0.254788379,1,0.05656673,0.2472400665283203,0.00858306884765625,0
query_10003,0.546768281,3,0.094746993,0.3484090169270833,0.15854835510253906,0
query_10004,6.998157721,69,0.08910165821739127,0.3849147022634313,0.1852823340374491,0
query_10005,0.246267071,1,0.052083143,0.23412704467773438,0.008344650268554688,0
query_10006,0.244382262,1,0.052595187,0.2377033233642578,0.008821487426757812,0
query_10007,5.125266958,49,0.08936362767346939,0.3360193602892818,0.17337896385971377,0
query_10008,0.347713857,1,0.123659112,0.1964569091796875,0.0054836273193359375,0
query_10009,0.242537698,1,0.052480647,0.20074844360351562,0.00858306884765625,0
query_1000,0.245034957,1,0.05170032,0.16355514526367188,0.00858306884765625,0
query_10010,0.277650862,1,0.063353383,0.1811981201171875,0.00858306884765625,0
query_10011,0.765409302,5,0.09124571440000001,0.42057037353515625,0.18820762634277344,0
query_10012,0.243240327,1,0.051489459,0.156402587890625,0.007867813110351562,0
query_10013,0.254756741,1,0.052491452,0.22864341735839844,0.008821487426757812,0
query_10014,4.976121283,48,0.08881015852083335,0.4305789868036906,0.2139856417973836,0
query_10015,0.243644661,1,0.046505814,0.1659393310546875,0.00858306884765625,0
query_10016,0.879206873,6,0.08385248883333334,0.3322760264078776,0.1561244328816732,0
query_10017,0.766888133,5,0.0893312184,0.322723388671875,0.1498699188232422,0
query_10018,0.332909696,1,0.114599194,0.17213821411132812,0.006198883056640625,0
query_10019,0.340263874,1,0.121517311,0.17595291137695312,0.0059604644775390625,0
query_1001,0.247862144,1,0.052351192,0.17333030700683594,0.00858306884765625,0
query_10021,0.244861109,1,0.052345756,0.15544891357421875,0.008344650268554688,0
query_10022,0.251889041,1,0.051343175,0.14662742614746094,0.008821487426757812,0
query_10023,0.335208206,1,0.111032861,0.14972686767578125,0.006198883056640625,0
query_10024,0.252140427,1,0.051862677,0.1838207244873047,0.0073909759521484375,0
query_10026,0.379812836,1,0.128601541,0.18262863159179688,0.0057220458984375,0
query_10027,7.063777645,70,0.08857136201428571,0.3230163029261998,0.1521485192435129,0
query_10028,0.256113439,1,0.056906847,0.1666545867919922,0.007867813110351562,0
query_10029,0.712236541,5,0.0862363442,0.2972602844238281,0.13456344604492188,0
query_1002,0.316641877,1,0.103141862,0.14781951904296875,0.00667572021484375,0
query_10030,0.697152105,4,0.099678167,0.3230571746826172,0.1316070556640625,0
query_10031,0.234039599,1,0.04099216,0.15282630920410156,0.00858306884765625,0
query_10032,2.006567882,17,0.08785447947058823,0.3734897164737477,0.16652836519129138,0
query_10033,0.666741807,4,0.091145612,0.31256675720214844,0.14197826385498047,0
query_10034,0.245754935,1,0.051354165,0.1723766326904297,0.008106231689453125,0
query_10035,0.800375609,5,0.0954946384,0.3136157989501953,0.13971328735351562,0
query_10036,0.260936601,1,0.058837128,0.25534629821777344,0.008106231689453125,0
query_10037,0.245189408,1,0.051291515,0.15616416931152344,0.007867813110351562,0
query_10038,0.69154524,4,0.1010561625,0.32198429107666016,0.14960765838623047,0
query_1003,0.529323785,3,0.09158471333333333,0.30684471130371094,0.13375282287597656,0
query_10040,0.256754424,1,0.052322308,0.1926422119140625,0.00762939453125,0
query_10041,0.297267666,1,0.084260599,0.16021728515625,0.00667572021484375,0
query_10042,3.546437343,33,0.08939650378787878,0.3605033412124171,0.16904599738843512,0
query_10043,0.327773588,1,0.107594518,0.16546249389648438,0.0059604644775390625,0
query_10045,2.670110983,24,0.08731013495833334,0.3247261047363282,0.15793244043986004,0
query_10046,0.245400317,1,0.051919991,0.17833709716796875,0.00858306884765625,0
query_10047,3.627252193,34,0.0881726721764706,0.3091096878051757,0.15004943398868334,0
query_10048,0.245379396,1,0.052102275,0.2105236053466797,0.008106231689453125,0
query_10049,0.280986757,1,0.073111835,0.18858909606933594,0.0073909759521484375,0
query_1004,0.242107672,1,0.051291333,0.18358230590820312,0.008344650268554688,0
query_10050,0.24212571,1,0.051380077,0.18715858459472656,0.008344650268554688,0
query_10051,1.587346912,13,0.0898072626153846,0.3455052008995643,0.16764494088979867,0
query_10052,0.525661156,3,0.08860563733333335,0.2990563710530599,0.1324017842610677,0
query_10053,3.544187471,32,0.08786651300000001,0.3340169787406922,0.16584992408752441,0
query_10054,0.233011125,1,0.040651812,0.16617774963378906,0.00858306884765625,0
query_10055,0.258847124,1,0.06008672,0.15234947204589844,0.007867813110351562,0
query_10056,0.394741649,2,0.08228732250000001,0.2740621566772461,0.10776519775390625,0
query_10057,3.43041248,32,0.08899635809375,0.345177948474884,0.1720637083053589,0
query_10058,0.244455115,1,0.051763223,0.15020370483398438,0.008106231689453125,0
query_10059,1.140484433,9,0.08543738522222223,0.3200107150607639,0.1556873321533203,0
query_1005,0.348023037,1,0.129497411,0.18334388732910156,0.006198883056640625,0
query_10060,0.266036645,1,0.063065941,0.1571178436279297,0.007152557373046875,0
