query,time,httpCalls,nbResults,errors
query_11042,22.969,1,5,0
query_11043,,0,0
query_11044,8.372,1,31,0
query_11045,,0,0
query_11046,113.036,1,3,0
query_11047,,0,0
query_11048,15.369,1,35,0
query_11049,,0,0
query_1104,,0,0
query_11050,6.53,1,562,0
query_11051,106.273,1,24537,0
query_11052,34.111,1,2362,0
query_11053,94.9,1,4,0
query_11054,104.241,1,28380,0
query_11055,,0,0
query_11056,19.776,1,261,0
query_11057,,0,0
query_11058,117.34,1,2,0
query_11059,58.923,1,2663,0
query_1105,67.428,1,45,0
query_11060,,0,0
query_11061,56.149,1,3,0
query_11062,,0,0
query_11063,106.72,1,10,0
query_11064,22.358,1,49,0
query_11065,,0,0
query_11066,60.96,1,11737,0
query_11067,,0,0
query_11068,,0,0
query_11069,39.121,1,2,0
query_1106,89.661,1,381,0
query_11070,115.399,1,344,0
query_11071,,0,0
query_11072,,0,0
query_11073,17.227,1,2,0
query_11074,,0,0
query_11075,119.101,1,13,0
query_11076,14.809,1,366,0
query_11077,116.29,1,2785,0
query_11078,111.901,1,35,0
query_11079,119.302,1,245,0
query_1107,118.67,1,3,0
query_11080,12.556,1,200,0
query_11081,111.462,1,5,0
query_11082,,0,0
query_11083,,0,0
query_11084,,0,0
query_11085,102.768,1,23276,0
query_11086,20.969,1,27,0
query_11087,,0,0
query_11088,,0,0
query_11089,76.464,1,6388,0
query_1108,47.444,1,105,0
query_11090,,0,0
query_11091,119.174,1,10,0
query_11092,,0,0
query_11093,,0,0
query_11094,76.427,1,17,0
query_11095,56.706,1,4770,0
query_11096,115.482,1,21,0
query_11097,10.717,1,54,0
query_11098,,0,0
query_11099,,0,0
query_1109,9.629,1,5,0
query_110,,0,0
query_11100,,0,0
query_11101,9.895,1,49,0
query_11102,117.317,1,2663,0
query_11103,,0,0
query_11104,,0,0
query_11105,,0,0
query_11106,,0,0
query_11107,,0,0
query_11108,,0,0
query_11109,,0,0
query_1110,,0,0
query_11110,,0,0
query_11111,,0,0
query_11112,,0,0
query_11113,,0,0
query_11114,,0,0
query_11115,,0,0
query_11116,,0,0
query_11117,,0,0
query_11118,,0,0
query_11119,,0,0
query_1111,,0,0
query_11120,,0,0
query_11121,,0,0
query_11122,,0,0
query_11123,,0,0
query_11124,,0,0
query_11125,,0,0
query_11126,,0,0
query_11127,,0,0
query_11128,,0,0
query_11129,,0,0
query_1112,,0,0
query_11130,,0,0
query_11131,,0,0
query_11132,,0,0
query_11133,,0,0
query_11134,,0,0
query_11135,,0,0
query_11136,,0,0
query_11137,,0,0
query_11138,,0,0
query_11139,,0,0
query_1113,,0,0
query_11140,,0,0
query_11141,,0,0
query_11142,,0,0
query_11143,,0,0
query_11144,,0,0
query_11145,,0,0
query_11146,,0,0
query_11147,,0,0
query_11148,,0,0
query_11149,,0,0
query_1114,,0,0
query_11150,,0,0
query_11151,,0,0
query_11152,,0,0
query_11153,,0,0
query_11154,,0,0
query_11155,,0,0
query_11156,,0,0
query_11157,,0,0
query_11158,,0,0
query_11159,,0,0
query_1115,,0,0
query_11160,,0,0
query_11161,,0,0
query_11162,,0,0
query_11163,,0,0
query_11164,,0,0
query_11165,,0,0
query_11166,,0,0
query_11167,,0,0
query_11168,,0,0
query_11169,,0,0
query_1116,,0,0
query_11170,,0,0
query_11171,,0,0
query_11172,,0,0
query_11173,,0,0
query_11174,,0,0
query_11175,,0,0
query_11176,112.933,1,97,0
query_11177,,0,0
query_11178,,0,0
query_11179,,0,0
query_1117,,0,0
query_11180,,0,0
query_11181,,0,0
query_11182,,0,0
query_11183,,0,0
query_11184,,0,0
query_11185,,0,0
query_11186,,0,0
query_11187,,0,0
query_11188,,0,0
query_11189,,0,0
query_1118,,0,0
query_11190,,0,0
query_11191,,0,0
query_11192,,0,0
query_11193,,0,0
query_11194,110.185,1,3,0
query_11195,79.457,1,395898,0
query_11196,,0,0
query_11197,,0,0
query_11198,,0,0
query_11199,94.1,1,277,0
query_1119,,0,0
query_111,,0,0
query_11200,,0,0
query_11201,,0,0
query_11202,,0,0
query_11203,,0,0
query_11204,,0,0
query_11205,,0,0
query_11206,,0,0
query_11207,0.712,1,15,0
query_11208,,0,0
query_11209,,0,0
query_1120,113.08,1,45,0
query_11210,18.349,1,1903,0
query_11211,,0,0
query_11212,,0,0
query_11213,,0,0
query_11214,,0,0
query_11215,2.546,1,1899,0
