query,time,httpCalls,nbResults,errors
query_9959,,0,0
query_995,9.787,1,1797,0
query_9960,110.379,1,9434,0
query_9961,,0,0
query_9962,,0,0
query_9963,,0,0
query_9964,6.278,1,48,0
query_9965,65.435,1,18,0
query_9966,63.432,1,402,0
query_9967,61.847,1,4,0
query_9968,69.601,1,430,0
query_9969,,0,0
query_996,85.246,1,4,0
query_9970,1.365,1,3,0
query_9971,21.159,1,3,0
query_9972,71.803,1,21,0
query_9973,,0,0
query_9974,53.429,1,2,0
query_9975,,0,0
query_9976,5.411,1,17,0
query_9977,,0,0
query_9978,8.503,1,561,0
query_9979,,0,0
query_997,2.339,1,71,0
query_9980,,0,0
query_9981,50.608,1,2,0
query_9982,71.619,1,150,0
query_9983,,0,0
query_9984,,0,0
query_9985,41.369,1,651,0
query_9986,88.236,1,16,0
query_9987,112.651,1,3,0
query_9988,,0,0
query_9989,6.49,1,353,0
query_998,,0,0
query_9990,85.032,1,7,0
query_9991,,0,0
query_9992,38.922,1,2,0
query_9993,,0,0
query_9994,103.654,1,311,0
query_9995,19.896,1,3344,0
query_9996,67.791,1,2412,0
query_9997,64.563,1,59,0
query_9998,52.373,1,101,0
query_9999,70.897,1,5589,0
query_999,78.415,1,2,0
query_99,,0,0
query_9,105.622,1,182,0
