query,time,httpCalls,serverTime,importTime,exportTime,errors
query_11042,3.132818753,4,0.5784109845,3.0196309089660645,0.4883408546447754,0
query_11043,2.211670291,2,0.8796277065,1.746058464050293,1.4482736587524414,0
query_11044,9.736948496,4,2.2861550614999997,0.39899349212646484,0.35709142684936523,0
query_11045,1.466081101,1,1.126433176,0.08535385131835938,0.0035762786865234375,0
query_11046,3.684522637,2,1.5324690525,1.5773773193359375,0.5524158477783203,0
query_11047,1.776377793,1,1.120447058,0.1163482666015625,0.0040531158447265625,0
query_11048,1.540257139,1,1.269913444,0.1709461212158203,0.0050067901611328125,0
query_11049,,0
query_1104,,0
query_11050,2.880231418,2,1.137412376,0.5147457122802734,0.2911090850830078,0
query_11051,40.614729424,36,1.0927321120000002,0.5064341757032605,0.43652455012003577,0
query_11052,9.072708845,7,1.1938213252857144,0.36985533578055246,0.32946041652134483,0
query_11053,1.495526567,1,1.070878967,0.17642974853515625,0.007867813110351562,0
query_11054,,0
query_11055,,0
query_11056,1.567209974,1,1.231933767,0.08893013000488281,0.008344650268554688,0
query_11057,1.311328052,1,1.024342516,0.13589859008789062,0.004291534423828125,0
query_11058,1.584934836,1,1.183571326,0.22482872009277344,0.0040531158447265625,0
query_11059,12.927869468,8,1.52637139875,0.638425350189209,0.5251169204711913,0
query_1105,2.563003812,2,1.029614655,0.574946403503418,0.5245208740234375,0
query_11060,2.036773628,1,1.517311888,0.26702880859375,0.009059906005859375,0
query_11061,1.603368555,1,1.382669015,0.2994537353515625,0.010967254638671875,0
query_11062,43.918949338,31,1.3810573804193547,0.5506623175836378,0.42079341027044487,0
query_11063,4.358891352,3,1.3485732146666667,1.8990039825439453,1.7503897349039712,0
query_11064,5.047847404,4,1.14255285125,1.5645027160644531,1.4216303825378418,0
query_11065,10.406075849,4,2.4916587405,0.46509504318237305,0.38355588912963867,0
query_11066,34.174303614,27,1.2345782224814816,3.382912388554326,0.33405975059226706,0
query_11067,,0
query_11068,1.335179785,1,0.859044193,0.19431114196777344,0.0050067901611328125,0
query_11069,6.599126967,1,6.327408513,0.27179718017578125,0.0040531158447265625,0
query_1106,2.336955733,2,0.893369518,0.6844997406005859,0.34296512603759766,0
query_11070,3.76913147,3,1.0685165763333333,1.1972586313883464,1.0754267374674478,0
query_11071,2.3316033,1,1.90190987,0.12183189392089844,0.005245208740234375,0
query_11072,3.483626283,3,0.9974485286666667,1.9334952036539714,1.5625953674316406,0
